predicted_labels	true_labels	lil_interpretations	gil_interpretations
20	20	"[('made an ATM withdrawal', -0.890742689371109), (""I didn 't"", -0.9086733683943748), ('is an error', -0.9135754480957985), ('an ATM withdrawal', -0.9161364957690239), (""didn 't"", -0.9376473166048527)]"	['Visa or Mastercard?', 'Can I choose between Visa or MasterCard?']
20	20	[('I lost my wallet', -0.8876959085464478), ('withdrawing from my account', -0.899248369038105), ('lost my wallet', -0.9146227464079857), ('from my account', -0.9201622158288956), ('my wallet', -0.9412090107798576)]	['Visa or Mastercard?', 'Can I choose between Visa or MasterCard?']
20	20	[('in my statement', -0.8938488438725471), ('my statement', -0.932040274143219)]	"[""A transaction to a friend still hasn't shown up"", 'Exchange fee help?']"
20	20	[('a cash', -0.9384470209479332)]	['Exchange fee help?', 'Visa or Mastercard?']
20	20	[('is taking money out', -0.827414408326149), ('need this money', -0.8777019754052162), ('taking money out', -0.8779799491167068), ('can I do', -0.8798564821481705), ('this money', -0.9259938970208168)]	['Can I choose my Visa or Mastercard?', 'Can I choose between Visa or MasterCard?']
20	20	[('I am unsure of', -0.9190746769309044), ('am unsure of', -0.931688517332077), ('unsure of', -0.9478499628603458), ('cash withdrawal', -0.9485483951866627)]	['Exchange fee help?', 'Visa or Mastercard?']
20	20	[('can I fix this', -0.8924041464924812), ('shows that I did', -0.8951787948608398), ('my app statement', -0.912779226899147), ('that I did', -0.9155862554907799), ('fix this', -0.9361824840307236)]	['Visa or Mastercard?', 'Can I choose between Visa or MasterCard?']
20	20	[('as soon as possible', -0.8416308909654617), ('stolen my card', -0.8769258558750153), ('my card', -0.9166132286190987), ('with me', -0.9206419438123703), ('as soon', -0.9236886128783226)]	['Visa or Mastercard?', 'Can I choose between Visa or MasterCard?']
20	20	[('in my app', -0.8924581110477448), ('my app', -0.933284729719162)]	['Visa or Mastercard?', 'Are you Visa or Mastercard?']
20	20	"[('freeze my account immediately', -0.8567052930593491), (""haven 't been to"", -0.8606104999780655), ('with my card', -0.9068354964256287), ('from my account', -0.908482238650322), ('a town', -0.9380179010331631)]"	['Visa or Mastercard?', 'Can I choose between Visa or MasterCard?']
20	20	"[(""I don 't recognize"", -0.8452698886394501), (""don 't recognize"", -0.8909260928630829), ('the app', -0.9344692677259445)]"	['Visa or Mastercard?', 'Can I choose between Visa or MasterCard?']
20	20	"[(""I didn 't do"", -0.8831045106053352), (""didn 't do"", -0.9129799827933311)]"	['Can I choose between Visa or MasterCard?', 'Visa or Mastercard?']
20	20	[('made a cash withdrawal', -0.8868531435728073), ('made a mistake', -0.910542331635952), ('a cash withdrawal', -0.9108454436063766), ('a mistake', -0.9358204752206802)]	['Exchange fee help?', 'I went to do a transfer and it was declined']
31	31	[]	['I goofed up and used the wrong account.  Please help', 'Exchange fee help?']
32	31	[('your exchange', -0.9933165106922388), ('wh ats your exchange', -0.9987578994041542)]	"[""My identity hasn't been verified.  Can I use my account?"", 'Can I exchange USD and GBP from the app?']"
31	31	[('currency exchange', -0.9799123797565699)]	['Are bank transfers immediate?', 'What are Interbanks current exchange rates?']
32	31	[('the exchange rate', -0.9977998313261196)]	"[""My identity hasn't been verified.  Can I use my account?"", 'No Visa please. I want to continue with Mastercard']"
32	31	[('cross - currency', -0.9700455646961927), ('cross - currency exchanges', -0.9713212445058161)]	['explain the interbank exchange rate', '$1 charge in transaction']
31	31	[('a discount', -0.9858883237466216), ('to exchange', -0.9867456369102001), ('the world', -0.9877762785181403), ('have to exchange', -0.9929596604779363), ('all the money', -0.9931603609584272)]	['I goofed up and used the wrong account.  Please help', 'I am upset with your service.  Please delete my account']
31	31	[('exchange currencies', -0.9795014262199402), ('to exchange currencies', -0.9883717754855752), ('pay to exchange currencies', -0.9944484755396843)]	['I am having problems with my physical card', 'What are Interbanks current exchange rates?']
31	31	[('exchanging currencies', -0.9809615667909384), ('for exchanging currencies', -0.9897951427847147)]	['I am having problems with my physical card', 'i have yet to get my pin']
31	31	[('exchange currencies', -0.9815924279391766), ('to exchange currencies', -0.9905633302405477), ('cost to exchange currencies', -0.9959139812272042)]	['What are Interbanks current exchange rates?', 'Are bank transfers immediate?']
31	31	[('the exchange', -0.9766923487186432), ('wh ats the exchange', -0.9849401391111314)]	['Explain pending transactions', 'are there any exchange fees']
31	31	[('exchanges currencies frequently', -0.9936010474339128), ('that exchanges currencies frequently', -0.9969770777970552)]	['Exchange fee help?', 'What are Interbanks current exchange rates?']
31	31	[('foreign money', -0.9843208026140928), ('exchange foreign money', -0.99167684558779), ('to exchange foreign money', -0.9962295510340482)]	['I am having problems with my physical card', 'I goofed up and used the wrong account.  Please help']
31	31	[('exchanging currencies', -0.9815883468836546), ('for exchanging currencies', -0.9902996756136417)]	['I am having problems with my physical card', 'Exchange fee help?']
31	31	[('exchange currencies', -0.9842160502448678), ('to exchange currencies', -0.991873208899051)]	['What are Interbanks current exchange rates?', 'Are bank transfers immediate?']
31	31	[('foreign currencies', -0.9828088879585266), ('exchanging foreign currencies', -0.9906047414988279), ('for exchanging foreign currencies', -0.9955588560551405)]	['I am having problems with my physical card', 'I goofed up and used the wrong account.  Please help']
31	31	[('foreign currencies', -0.9820830095559359), ('exchanging foreign currencies', -0.9898780817165971), ('for exchanging foreign currencies', -0.9950985121540725)]	['I am having problems with my physical card', 'What are Interbanks current exchange rates?']
31	31	[('any discounts', -0.9836886813864112), ('cross currency', -0.9841101225465536), ('any discounts available', -0.9914724240079522), ('have any discounts available', -0.9958728596102446), ('a cross currency exchange', -0.9960102480836213)]	"['I goofed up and used the wrong account.  Please help', ""Close down my account.  I don't like your service""]"
31	31	[('multiple currency exchanges', -0.9938534488901496), ('on multiple currency exchanges', -0.9974016798660159)]	['I goofed up and used the wrong account.  Please help', 'I am upset with your service.  Please delete my account']
31	31	[('the exchange fee', -0.9900575960054994), ('for the exchange fee', -0.9954338320530951)]	['Are bank transfers immediate?', 'What are Interbanks current exchange rates?']
31	31	[('be extras', -0.9811837561428547), ('exchange currency', -0.9825536049902439), ('to exchange currency', -0.989764457102865)]	"[""My balance doesn't include my latest transfer"", 'What are Interbanks current exchange rates?']"
31	31	[('exchange currency', -0.9821307677775621), ('an extra fee', -0.98871791921556), ('to exchange currency', -0.9902101624757051)]	['Are bank transfers immediate?', 'What are Interbanks current exchange rates?']
31	31	[('frequent currency exchanges', -0.9900784809142351), ('for frequent currency exchanges', -0.9953447375446558)]	['Exchange fee help?', 'I goofed up and used the wrong account.  Please help']
31	31	[('exchanging currencies', -0.9818576108664274), ('for exchanging currencies', -0.9900846229866147)]	['Exchange fee help?', 'I am having problems with my physical card']
31	31	[('the exchange fee', -0.9890640014782548), ('is the exchange fee', -0.994816929101944)]	['I goofed up and used the wrong account.  Please help', 'I am upset with your service.  Please delete my account']
31	31	[('this card', -0.9853913858532906)]	"['Are bank transfers immediate?', ""My balance doesn't include my latest transfer""]"
56	31	[('exh c', -0.8826992004178464), ('for exh c', -0.8859385177493095), ('charge for exh c', -0.8869428167527076)]	"['I dont see my reciept', ""My app shows cash I didn't get""]"
31	31	[('exchanging currencies', -0.9810612332075834), ('for exchanging currencies', -0.9898531986400485)]	['What are Interbanks current exchange rates?', 'Are bank transfers immediate?']
31	31	[('I travel', -0.9834418874233961), ('my currency', -0.9856287594884634), ('for my currency', -0.9919144618324935), ('switch for my currency', -0.995781883597374)]	['Are bank transfers immediate?', 'Are refunds allowed for certain items']
31	31	[('foreign currency', -0.9821105506271124), ('exchange foreign currency', -0.9900147756561637), ('to exchange foreign currency', -0.9953297269530594)]	['I goofed up and used the wrong account.  Please help', 'I am upset with your service.  Please delete my account']
31	31	[('currency exchange', -0.981980761513114), ('currency exchange services', -0.9912135023623705)]	['What are Interbanks current exchange rates?', 'Are bank transfers immediate?']
31	31	[('exchanging currency', -0.982955988496542), ('for exchanging currency', -0.9912527976557612)]	['What are Interbanks current exchange rates?', 'I am having problems with my physical card']
31	31	[('a discount', -0.9832484852522612), ('get a discount', -0.9919582568109035), ('exchange currencies frequently', -0.9927222989499569), ('to get a discount', -0.9965618592686951), ('to exchange currencies frequently', -0.9968716639559716)]	['Exchange fee help?', 'I goofed up and used the wrong account.  Please help']
31	31	[('foreign currency', -0.9831891469657421), ('a foreign currency exchange', -0.9959282798226923)]	['I goofed up and used the wrong account.  Please help', 'I am having problems with my physical card']
31	31	[('exchanging currencies', -0.9854777324944735), ('frequently exchanging currencies', -0.9934203014709055), ('for frequently exchanging currencies', -0.9971991514321417)]	['I goofed up and used the wrong account.  Please help', 'I am upset with your service.  Please delete my account']
31	31	[('an exchange fee', -0.9906446924433112), ('for an exchange fee', -0.9959165698383003)]	['Are bank transfers immediate?', 'Exchange fee help?']
31	31	[('be exchanged', -0.9853473054245114), ('my currency', -0.9859236618503928), ('to be exchanged', -0.9923639916814864), ('needs to be exchanged', -0.9963808199390769)]	['Are bank transfers immediate?', 'Are refunds allowed for certain items']
31	31	[('do so', -0.9819936472922564), ('exchange currencies', -0.9825704153627157), ('an extra charge', -0.9896827572956681), ('to do so', -0.9907384142279625), ('to exchange currencies', -0.9911266043782234)]	['Are bank transfers immediate?', 'What are Interbanks current exchange rates?']
31	31	[('for exchanges', -0.9809335377067327)]	['Exchange fee help?', 'I goofed up and used the wrong account.  Please help']
31	31	[('additional costs', -0.9833638714626431), ('without additional costs', -0.9904553731903434)]	['Are bank transfers immediate?', 'Are refunds allowed for certain items']
31	31	[('exchange currencies', -0.9830109663307667), ('to exchange currencies', -0.9916519671678543)]	['What are Interbanks current exchange rates?', 'I am having problems with my physical card']
57	57	[('top up', -0.9794171694666147), ('to top up', -0.9864732827991247), ('a European bank card', -0.9910884168930352)]	['Please help me change my PIN', 'I cant prove who I am']
57	57	[('an international card', -0.9855304285883904), ('with an international card', -0.9918064181692898)]	['Please help me change my PIN', 'I cant prove who I am']
57	57	[('us issued', -0.8985146973282099), ('what cards', -0.8995864782482386), ('to add', -0.90016695484519), ('use to add', -0.9049654714763165), ('why and what cards', -0.9097146298736334)]	['WHAT IS THE REASON FOR THAT', 'I forgot my passcode. Now what?']
57	57	[('is added', -0.9739205501973629), ('the international card', -0.9798548761755228), ('money is added', -0.980673972517252), ('with the international card', -0.9867834933102131), ('if money is added', -0.9873767048120499)]	['Please help me change my PIN', 'I forgot my passcode. Now what?']
57	57	[('my card', -0.9823871059343219), ('topping off my card', -0.9935734733007848)]	"[""A cash withdrawal has been done that I didn't do"", ""My card was supposed to arrive, but hasn't?""]"
57	57	[('US cards', -0.9809127599000931), ('topping up US cards', -0.9941971348598599)]	['Please help me change my PIN', 'I cant prove who I am']
57	57	[('top ups', -0.9846655977889895), ('for top ups', -0.9917204417288303)]	"['I forgot my passcode. Now what?', ""Why wouldn't my withdrawal go through?""]"
57	57	[('US cards', -0.9803667087107897), ('top up', -0.9806745238602161), ('with top up', -0.987704829312861)]	['Please help me change my PIN', 'I cant prove who I am']
57	57	[('a European card', -0.9860691456124187), ('using a European card', -0.9921251991763711)]	"['Please help me change my PIN', ""Why wouldn't my withdrawal go through?""]"
57	57	[('top ups', -0.9833705192431808), ('take fees', -0.983377099968493), ('for top ups', -0.9904322675429285)]	"[""Why wouldn't my withdrawal go through?"", 'I forgot my passcode. Now what?']"
57	57	[('my card', -0.9805087819695473), ('for it', -0.9815477654337883), ('charged for it', -0.9878594484180212), ('be charged for it', -0.9929745960980654)]	"['I cant prove who I am', ""A cash withdrawal has been done that I didn't do""]"
57	57	[('by card', -0.9760134983807802), ('top up by card', -0.990744641982019)]	['Please help me change my PIN', 'I cant prove who I am']
57	57	[('a top up', -0.9876118935644627), ('a European bank card', -0.9926822064444423), ('for a top up', -0.9933303534053266)]	['Please help me change my PIN', 'I cant prove who I am']
57	57	[]	"['I forgot my passcode. Now what?', ""Why wouldn't my withdrawal go through?""]"
57	57	[('my card', -0.979645261541009), ('the charge', -0.9798443969339132), ('top up my card', -0.9928700150921941)]	"['Please help me change my PIN', ""My card was supposed to arrive, but hasn't?""]"
57	57	[('a US card', -0.9884943468496203)]	['Please help me change my PIN', 'Help me change my PIN']
57	57	[('by card', -0.972456868737936), ('top up by card', -0.9875699812546372)]	"['I cant prove who I am', ""My card was supposed to arrive, but hasn't?""]"
57	57	[('get charged', -0.9796043243259192), ('top up', -0.9798213858157396), ('for top up', -0.9860349670052528)]	"['Please help me change my PIN', ""Why wouldn't my withdrawal go through?""]"
57	57	[('top up', -0.981647290289402), ('European bank card', -0.9879403803497553), ('for top up', -0.9886517990380526)]	['Please help me change my PIN', 'I cant prove who I am']
57	57	[('top up', -0.9801183789968491), ('for top up', -0.9867317387834191)]	"['Please help me change my PIN', ""Why wouldn't my withdrawal go through?""]"
57	57	[('a top up', -0.9828822948038578), ('for a top up', -0.989953720010817)]	"[""Why wouldn't my withdrawal go through?"", 'Someone besides me might be using my card']"
57	57	[('by card', -0.9783579017966986), ('topping up by card', -0.9909152649343014)]	"[""My card was supposed to arrive, but hasn't?"", 'Please help me change my PIN']"
57	57	[('for topping', -0.8691129637882113), ('a fee', -0.8692910876125097)]	"[""Why wouldn't my withdrawal go through?"", 'I forgot my passcode. Now what?']"
57	57	[('top ups', -0.9730645464733243), ('for top ups', -0.979143317323178)]	"[""Why wouldn't my withdrawal go through?"", 'I forgot my passcode. Now what?']"
57	57	[]	['Please help me change my PIN', 'Help me change my PIN']
57	57	[('a fee', -0.9786123037338257), ('my card', -0.9796529226005077), ('have a fee', -0.985903911292553), ('topping up my card', -0.9927316275425255)]	"['WHAT IS THE REASON FOR THAT', ""Why wouldn't my withdrawal go through?""]"
57	57	[('an international', -0.9777276627719402), ('using an international', -0.9843468628823757)]	['Please help me change my PIN', 'I cant prove who I am']
57	57	[('the cost', -0.9802671633660793), ('a US card', -0.9874173812568188), ('using a US card', -0.9936121101491153), ('top up / off', -0.9938554214313626)]	['Please help me change my PIN', 'I cant prove who I am']
57	57	[('the charge', -0.9806304778903723), ('a top up', -0.9872363545000553), ('for a top up', -0.9928330644033849), ('will the charge be', -0.9930182578973472)]	"['Please help me change my PIN', ""Why wouldn't my withdrawal go through?""]"
62	57	[('to top', -0.9827912477776408)]	['always exchanging currencies, do you offer a discount?', 'help my money isnt showing up']
57	57	[('topping up', -0.977993318811059), ('for topping up', -0.984047275967896)]	"[""Why wouldn't my withdrawal go through?"", 'I forgot my passcode. Now what?']"
57	57	[('top ups', -0.986188898794353), ('for top ups', -0.9929262460209429)]	"['I forgot my passcode. Now what?', ""Why wouldn't my withdrawal go through?""]"
57	57	[('add money', -0.9778924901038408), ('an international card', -0.983911675401032), ('to add money', -0.9849993046373129)]	['Please help me change my PIN', 'I cant prove who I am']
57	57	[('a European bank', -0.9857732830569148), ('a top up', -0.9860038170590997), ('in a top up', -0.9908296989742666)]	"['Exchange fee help?', ""Why wouldn't my withdrawal go through?""]"
57	57	[('top ups', -0.9817829178646207)]	"[""Why wouldn't my withdrawal go through?"", 'I forgot my passcode. Now what?']"
54	57	[('an international', -0.8924934510141611), ('using an international', -0.8975543477572501)]	"[""A transaction to a friend still hasn't shown up"", 'I would like to transfer money into my account']"
57	57	[('any fees', -0.9769308436661959), ('an international card', -0.984166694805026), ('into any fees', -0.9844712531194091), ('using an international card', -0.990848139859736), ('run into any fees', -0.9911157945170999)]	['Exchange fee help?', 'I cant prove who I am']
57	57	[('the international card', -0.9872527765110135), ('into the international card', -0.993287387304008)]	['Help me change my PIN', 'Help me unblock my PIN']
57	57	[('top ups', -0.9849661746993661), ('for top ups', -0.9923823028802872)]	['I forgot my passcode. Now what?', 'Please help me change my PIN']
57	57	[('US cards', -0.9819747805595398), ('top up', -0.9823512099683285), ('for US cards', -0.9891250291839242)]	['Please help me change my PIN', 'I cant prove who I am']
0	0	[]	['No Visa please. I want to continue with Mastercard', 'Cancel a transaction']
0	0	[('my card', -0.9886217005550861), ('activate my card', -0.9962882427498698), ('do that now', -0.9966103348415345), ('to activate my card', -0.9988379760761745)]	"['No Visa please. I want to continue with Mastercard', ""Close down my account.  I don't like your service""]"
0	0	[('my new card', -0.9964499673806131)]	"['No Visa please. I want to continue with Mastercard', ""I'm not sure how disposable virtual cards work. Please help""]"
0	0	[('my new card', -0.9964994695037603), ('activating my new card', -0.9989026716793887)]	['No Visa please. I want to continue with Mastercard', 'Cancel a transaction']
0	0	[('using it', -0.990818846039474), ('start using it', -0.9969257027842104), ('can start using it', -0.998885945067741)]	"['No Visa please. I want to continue with Mastercard', ""Close down my account.  I don't like your service""]"
0	0	[('my new card', -0.9957283525727689), ('activate my new card', -0.998519373475574)]	['No Visa please. I want to continue with Mastercard', 'Cancel a transaction']
0	0	[('my card', -0.9891744032502174), ('activate my card', -0.9964608929585665), ('to activate my card', -0.9988735534716398)]	['No Visa please. I want to continue with Mastercard', 'Cancel a transaction']
0	0	[('is it activated', -0.9970689739566296), ('my new card', -0.9971216402482241)]	"['No Visa please. I want to continue with Mastercard', ""Close down my account.  I don't like your service""]"
0	0	[('be renewed', -0.9471437828615308), ('can be renewed', -0.9514288628124632), ('my new card', -0.9514522537938319)]	['Please explain why my transfer attempt was declined. Thank you', 'What is the average pending time for a transaction?']
0	0	[('a card', -0.9898709459230304), ('I received', -0.9903912823647261)]	"['No Visa please. I want to continue with Mastercard', ""Close down my account.  I don't like your service""]"
0	0	[('my card', -0.9885898139327765)]	['No Visa please. I want to continue with Mastercard', 'Cancel a transaction']
0	0	[('card activation', -0.9890358904376626), ('of card activation', -0.9966104186605662)]	['No Visa please. I want to continue with Mastercard', 'Cancel a transaction']
41	0	[('THE CARD MISS', -0.866641741245985)]	"['My card is not working', ""My card don't work""]"
0	0	[('activate it', -0.9892131919041276), ('to activate it', -0.9965513062197715), ('go to activate it', -0.9988979334011674)]	"['No Visa please. I want to continue with Mastercard', ""Close down my account.  I don't like your service""]"
0	0	[('my card', -0.9888375597074628), ('do this', -0.9893108429387212), ('use my card', -0.9964394541457295), ('activate it first', -0.9965793380979449), ('to use my card', -0.9988441527239047)]	"['No Visa please. I want to continue with Mastercard', ""Close down my account.  I don't like your service""]"
0	0	[('my new card', -0.996476503321901), ('activating my new card', -0.998907056171447)]	['No Visa please. I want to continue with Mastercard', 'Cancel a transaction']
0	0	[('activate card', -0.9903481779620051), ('to activate card', -0.9971229149959981), ('how to activate card', -0.9991333190700971)]	['No Visa please. I want to continue with Mastercard', 'Cancel a transaction']
0	0	[('activate my', -0.9896913468837738), ('Please , activate my', -0.9990399154485203)]	['No Visa please. I want to continue with Mastercard', 'Cancel a transaction']
0	0	"[(""didn 't"", -0.9872375503182411), ('my bill', -0.9873995268717408), ('of fare', -0.9876654101535678), (""it didn 't"", -0.9951763111166656)]"	['Cancel a transaction', 'Report stolen card']
0	0	[('my card', -0.9888759693130851), ('use it', -0.9893682105466723), ('activate my card', -0.9963175668381155), ('to use it', -0.9965318504255265), ('want to use it', -0.9988784654997289)]	"['No Visa please. I want to continue with Mastercard', ""Close down my account.  I don't like your service""]"
0	0	[('to activate', -0.9895320348441601), ('want to activate', -0.996693373657763), ('a new card', -0.9968163254670799), ('I want to activate', -0.9989084745175205)]	"['No Visa please. I want to continue with Mastercard', ""Close down my account.  I don't like your service""]"
0	0	[('card activation', -0.9898726874962449), ('with card activation', -0.9970622307155281)]	['No Visa please. I want to continue with Mastercard', 'Cancel a transaction']
0	0	[('activating my', -0.9885496748611331), ('with activating my', -0.9963212518487126)]	['No Visa please. I want to continue with Mastercard', 'Cancel a transaction']
0	0	[('my card', -0.9880054146051407), ('using my card', -0.9953790330328047)]	"['No Visa please. I want to continue with Mastercard', ""Close down my account.  I don't like your service""]"
0	0	[('ating my', -0.9891317961737514), ('Activ ating my', -0.9961800167802721)]	['No Visa please. I want to continue with Mastercard', 'Cancel a transaction']
0	0	[('be activated', -0.98899713344872)]	"['No Visa please. I want to continue with Mastercard', ""Close down my account.  I don't like your service""]"
0	0	[('my card', -0.9896263359114528)]	"['No Visa please. I want to continue with Mastercard', ""I'm not sure how disposable virtual cards work. Please help""]"
0	0	[('my new card', -0.9965258217416704), ('activate my new card', -0.9989455892355181)]	['No Visa please. I want to continue with Mastercard', 'Cancel a transaction']
0	0	[('my new card', -0.9965196750126779), ('activating my new card', -0.9989198960829526)]	['No Visa please. I want to continue with Mastercard', 'Cancel a transaction']
0	0	[('my new card', -0.9964115505572408), ('on my new card', -0.9988553223665804)]	['No Visa please. I want to continue with Mastercard', 'Cancel a transaction']
0	0	[('my card', -0.9891143776476383), ('activating my card', -0.9965814328752458)]	['No Visa please. I want to continue with Mastercard', 'Cancel a transaction']
0	0	[('my card', -0.9883987605571747), ('activating my card', -0.9962116028182209), ('for activating my card', -0.9988434819388203)]	['No Visa please. I want to continue with Mastercard', 'Cancel a transaction']
0	0	[('my new card', -0.996793428203091)]	['No Visa please. I want to continue with Mastercard', 'Please explain why my transfer attempt was declined. Thank you']
0	0	[('s activated', -0.990666220895946), ('my new card', -0.9971061821561307), ('need s activated', -0.9971690063830465), ('it need s activated', -0.9990816001081839)]	"['No Visa please. I want to continue with Mastercard', ""Close down my account.  I don't like your service""]"
0	0	[('a new card', -0.9970154324546456), ('activating a new card', -0.9990962500451133)]	['No Visa please. I want to continue with Mastercard', 'Cancel a transaction']
0	0	[('help me', -0.9894774788990617), ('use now', -0.989565028809011), ('to use now', -0.9967550199944526)]	['No Visa please. I want to continue with Mastercard', 'Cancel a transaction']
0	0	[('a new card', -0.9971142404247075)]	"['No Visa please. I want to continue with Mastercard', ""Close down my account.  I don't like your service""]"
0	0	[('activate it', -0.9898686669766903), ('this card', -0.9899673731997609), ('to activate it', -0.9968113007489592), ('how to activate it', -0.9989912641467527)]	"['No Visa please. I want to continue with Mastercard', ""I'm not sure how disposable virtual cards work. Please help""]"
0	0	[('activate it', -0.9893871918320656), ('my new card', -0.9967141672968864), ('do I activate it', -0.9989199240226299)]	"['No Visa please. I want to continue with Mastercard', ""Close down my account.  I don't like your service""]"
0	0	[('my card', -0.9888410083949566), ('activate my card', -0.9963578411843628), ('to activate my card', -0.9988859434379265)]	['No Visa please. I want to continue with Mastercard', 'Cancel a transaction']
19	19	[('cash withdraw', -0.9812862109392881), ('for cash withdraw', -0.9883610624819994)]	"['found card, how to put it back in app', ""Isn't my top-up supposed to mean its complete?""]"
19	19	[('withdrew cash', -0.9821451958268881), ('I withdrew cash', -0.9884477276355028), ('when I withdrew cash', -0.9932316313497722)]	"[""Isn't my top-up supposed to mean its complete?"", 'found card, how to put it back in app']"
19	19	[('withdraw cash', -0.9817347545176744), ('I withdraw cash', -0.9880005400627851)]	"[""Isn't my top-up supposed to mean its complete?"", 'I need to transfer money into my account, HOW?']"
19	19	[('my account', -0.9830313436686993), ('on my account', -0.9888119455426931), ('a cash withdraw l', -0.9924734472297132)]	"['found card, how to put it back in app', ""What happened to my Top-Up? It's not reflected""]"
19	19	[('after shopping', -0.9760568458586931), ('cash withdrawals', -0.9760805442929268), ('some money', -0.9761290550231934), ('a fee', -0.976712804287672), ('earlier today', -0.9772068839520216)]	"[""Isn't my top-up supposed to mean its complete?"", 'I need to transfer money into my account, HOW?']"
19	19	[('cash withdrawals', -0.9769899956882), ('a new', -0.9778177291154861), ('for cash withdrawals', -0.984495802782476), ('buying groceries today', -0.984736880287528), ('be a new', -0.9856520127505064)]	['found card, how to put it back in app', 'How long is the delivery to the US?']
19	19	[('my ATM', -0.9770479928702116), ('doing so', -0.977507783100009), ('to my ATM', -0.9853019677102566), ('for doing so', -0.9859209340065718), ('going to my ATM', -0.9912552163004875)]	"[""Isn't my top-up supposed to mean its complete?"", 'My top-up is taking a while to process!']"
19	19	[('ATM withdrawals', -0.9793315306305885), ('a charge', -0.9793941993266344), ('a sudden', -0.9797753300517797), ('the past', -0.9801042899489403), ('make ATM withdrawals', -0.9862318076193333)]	"[""Isn't my top-up supposed to mean its complete?"", 'I need to transfer money into my account, HOW?']"
19	19	[('was withdrawn', -0.9818156324326992), ('that was withdrawn', -0.987533769570291), ('money that was withdrawn', -0.9922908255830407)]	['found card, how to put it back in app', 'My card needs to be activated asap']
19	19	[('withdrawing cash', -0.98142602853477), ('for withdrawing cash', -0.9877861961722374)]	"['found card, how to put it back in app', ""Isn't my top-up supposed to mean its complete?""]"
15	19	[('a fee', -0.9605333115905523)]	['What countries do your accounts support?', 'Please help me change my PIN']
19	19	[('a fee', -0.9791289325803518), ('be there', -0.9791444018483162), ('should not be there', -0.991420729085803)]	['found card, how to put it back in app', 'My card is about to expired what will happen?']
19	19	[('a fee', -0.9813647046685219), ('got cash', -0.9814209844917059), ('I got cash', -0.9872551932930946), ('pay a fee', -0.9873210219666362), ('to pay a fee', -0.9918916276656091)]	['found card, how to put it back in app', 'Which atms allow me to change my pin?']
19	19	[('a withdrawal', -0.9757733568549156), ('a fee', -0.975887393578887), ('my withdrawal', -0.9759854543954134), ('my account', -0.9761382155120373), ('the ATM', -0.9763274881988764)]	"['My top-up is taking a while to process!', ""I'm still waiting for the top-up!""]"
19	19	[('my recent withdrawal', -0.9835062734782696), ('for my recent withdrawal', -0.9893035283312201)]	"[""Isn't my top-up supposed to mean its complete?"", 'I need to transfer money into my account, HOW?']"
19	19	[('an ATM withdrawal', -0.9834858328104019), ('for an ATM withdrawal', -0.9891112940385938)]	"[""Isn't my top-up supposed to mean its complete?"", ""What happened to my Top-Up? It's not reflected""]"
19	19	[('this fee', -0.9789413642138243), ('a simple cash withdrawal', -0.9905181899666786)]	['found card, how to put it back in app', 'My card needs to be activated asap']
19	19	[('cash withdrawals', -0.9793596435338259), ('a fee', -0.9808752201497555), ('How much', -0.9810823798179626), ('so far', -0.9811421409249306), ('to pay', -0.9813818801194429)]	['found card, how to put it back in app', 'Which atms allow me to change my pin?']
19	19	[('withdrawing cash', -0.9825550224632025), ('for withdrawing cash', -0.989144534803927)]	['found card, how to put it back in app', 'My card is about to expired what will happen?']
19	19	[('explain why', -0.9798864927142859), ('withdrawing cash', -0.9800675269216299), ('for withdrawing cash', -0.9867508923634887)]	"[""Isn't my top-up supposed to mean its complete?"", 'I need to transfer money into my account, HOW?']"
19	19	[('an ATM', -0.9764904845505953), ('using an ATM', -0.9833851121366024), ('for using an ATM', -0.9889553003013134)]	"['My top-up is taking a while to process!', ""Isn't my top-up supposed to mean its complete?""]"
19	19	[('my account', -0.9815207403153181), ('taking out cash', -0.9880788056179881), ('on my account', -0.9886661088094115), ('for taking out cash', -0.9932931470684707)]	['found card, how to put it back in app', 'HOW LONG THE CARD VALIDITY']
19	19	[('my recent withdrawal', -0.982825256884098), ('to my recent withdrawal', -0.9880342781543732)]	"['My top-up is taking a while to process!', ""Isn't my top-up supposed to mean its complete?""]"
19	19	"[('have a', -0.9788461457937956), (""didn 't have a"", -0.9913582964800298)]"	"[""Isn't my top-up supposed to mean its complete?"", 'found card, how to put it back in app']"
19	19	[('obtain cash', -0.9810729026794434), ('to obtain cash', -0.987027638591826), ('tried to obtain cash', -0.9917135895229876)]	"['found card, how to put it back in app', ""Isn't my top-up supposed to mean its complete?""]"
19	19	[('requested some', -0.9741312190890312), ('needed cash', -0.9741565026342869), ('a fee', -0.9748006425797939), (' However', -0.9753721375018358), ('this transaction', -0.9756827391684055)]	['HOW LONG THE CARD VALIDITY', 'I need to transfer money into my account, HOW?']
19	19	[('an ATM', -0.9780527967959642), ('an additional fee', -0.9850508533418179), ('Using an ATM', -0.9855003552511334), ('incur an additional fee', -0.9906306732445955)]	"[""Isn't my top-up supposed to mean its complete?"", 'My top-up is taking a while to process!']"
19	19	[('for a', -0.9794974345713854)]	"[""Isn't my top-up supposed to mean its complete?"", ""What happened to my Top-Up? It's not reflected""]"
