predicted_labels	true_labels	lil_interpretations	gil_interpretations
0	1	[('so little movie', -0.08674317598342896), ('such cute ideas', -0.16103357076644897), ('so little', -0.1863049864768982), ('fac ile', -0.19580072164535522)]	['worldly-wise and very funny script', 'ugly and mindless']
0	0	[('just with different scenery', 0.058256685733795166), ('lame - old', 0.0438118577003479), ('different scenery', -0.17330747842788696)]	['worldly-wise and very funny script', 'preposterousness']
0	0	[('for a black comedy', -0.09590774774551392), ('a black comedy', -0.2200445532798767), ('promising material', -0.2359212040901184), ('som ber', -0.32833778858184814)]	['astoundingly', 'ugly and destructive']
1	1	[('things he does well', -0.017925739288330078), ('a winner for kids', -0.035929322242736816), ('for lil bow wow', -0.06974732875823975), ('he does well', -0.0766175389289856), ('lil bow wow', -0.21893060207366943)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('indie film natural ism', -0.01818007230758667), ('like a film', -0.10096341371536255), ('the bad lighting', -0.11452758312225342), ('natural ism', -0.17328816652297974), ('indie film', -0.21010953187942505)]	['preposterousness', 'worldly-wise and very funny script']
0	0	[('almost two', -0.3155975937843323)]	['astoundingly', 'irreparably']
1	1	[('of americ an society', -0.028974711894989014), ('an unn erving way', -0.04825234413146973), ('americ an society', -0.14498037099838257), ('interested in rap', -0.29206717014312744), ('the heart', -0.36170530319213867)]	['astoundingly', 'astoundingly rich film']
1	1	"[('more to the point', -0.009675979614257812), (""jo an ' s"", -0.04852777719497681), ('a fine line', -0.10638248920440674), ('is beautifully mounted', -0.14345300197601318), ('the point', -0.22253823280334473)]"	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('of scenes', -0.27912744879722595), ('a couple of scenes', -0.28089144825935364), ('a couple', -0.32629725337028503), ('to tears', -0.3444995582103729), ('in your veins', -0.37683790922164917)]	['astoundingly', 'played-out']
1	1	[('d iane lane', -0.14018774032592773), ('fine performances', -0.31507301330566406), ('french actor', -0.36142635345458984)]	['worldly-wise and very funny script', 'four star performance']
0	1	[('very gl um', -0.16442406177520752)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('to swim through', -0.2316914200782776), ('the killer whale', -0.286903977394104), ('swim through', -0.34729456901550293)]	['preposterousness', 'astoundingly']
1	1	[('a pretty amazing accomplishment', -0.15055125951766968), ('at the same time', -0.17856836318969727), ('the same time', -0.306757390499115), ('pretty amazing', -0.4407360553741455)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('hack - artist', 0.1417914628982544)]	['worldly-wise and very funny script', 'played-out']
1	1	[('comes away exhilar ated', -0.0912366509437561), ('to the form', -0.16415375471115112), ('to endure inter missions', -0.2688712477684021), ('the form', -0.2811611294746399), ('exhilar ated', -0.3276405930519104)]	['astoundingly', 'astoundingly rich film']
0	0	[('a watch able movie', -0.08609884977340698), ('it might have been', -0.2344292402267456), ('watch able', -0.3019634485244751), ('might have been', -0.3379318118095398), ('the memorable experience', -0.37430256605148315)]	['astoundingly', 'irreparably']
1	1	[('the what much more', -0.0888635516166687), ('than the why', -0.15317851305007935), ('pressure - cook', -0.15540647506713867), ('out of control', -0.18023020029067993), ('a situation', -0.19205135107040405)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('of fascinating issues', -0.10646843910217285), ('fascinating issues', -0.30163466930389404), ('any number', -0.3849850296974182)]	['worldly-wise and very funny script', 'astoundingly']
0	1	[('cross - prom otion', -0.18977004289627075), ('sl ick', -0.2800515294075012)]	['ugly and destructive', 'ugly and mindless']
0	0	[('to become cinematic poetry', -0.33823275566101074), ('become cinematic poetry', -0.40094709396362305), ('cinematic poetry', -0.45424342155456543)]	['astoundingly', 'ugly and mindless']
1	1	[('the most depressing places', -0.023437142372131348), ('most depressing', -0.3597744107246399)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('witty and inventive', -0.11379396915435791), ('in hindsight', -0.26485538482666016), ('even all that dumb', -0.3152109384536743), ('just hilarious', -0.4190433621406555)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('change mood s', -0.05877047777175903), ('deft ly', -0.24023985862731934), ('change mood', -0.2631015181541443), ('marvel s', -0.33879518508911133), ('fil mm', -0.3529319763183594)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('the stra f ings', -0.0392298698425293), ('of the film', -0.06145137548446655), ('of the actors', -0.0716562271118164), ('the film', -0.2452436089515686), ('the intensity', -0.2584607005119324)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[('of desperate entertainment', -0.11940747499465942), ('desperate entertainment', -0.2772194743156433)]	['ugly and mindless', 'ugly and destructive']
0	0	[('the best efforts', -0.3987756371498108), ('the end', -0.39928126335144043), ('the movie', -0.43568503856658936), ('on its shaky foundation', -0.4694010019302368), ('its shaky foundation', -0.4755028486251831)]	['astoundingly', 'preposterousness']
1	1	[('the un spe akable', -0.03692483901977539), ('a harrowing drama', -0.06613260507583618), ('at a us chwitz', -0.0871279239654541), ('un spe akable', -0.13310706615447998), ('a us chwitz', -0.2837139964103699)]	['astoundingly', 'astoundingly rich film']
1	1	[('in shades of gray', 0.010561048984527588), ('in subtle plot maneuvers', -0.003018796443939209), ('shades of gray', -0.09673529863357544), ('subtle plot maneuvers', -0.1008266806602478), ('of gray', -0.2525513768196106)]	['worldly-wise and very funny script', 'astoundingly']
0	1	"[('in recent memory', 0.10036259889602661), ('recent memory', -0.012879014015197754), ('the show manship', -0.049333035945892334), (""clones '"", -0.05914580821990967)]"	['worldly-wise and very funny script', 'astoundingly']
1	1	[('tear y - eyed', -0.035939693450927734), ('ultimately more satisfying', -0.08699655532836914), ('more emotional', -0.2950812578201294)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('of its stars', -0.26033204793930054), ('the popularity', -0.35729801654815674), ('its stars', -0.3852149248123169)]	['ugly and destructive', 'preposterousness']
0	0	[('off the idea', -0.06107252836227417), ('of this film', -0.18946534395217896), ('the idea', -0.20283204317092896), ('what sex with strangers', -0.21796613931655884), ('this film', -0.33584851026535034)]	['astoundingly', 'preposterousness']
0	0	[('the block of wood', 0.06166619062423706), ('of wood', 0.0032456517219543457), ('to come back', -0.07067948579788208), ('come back', -0.09409433603286743), ('the block', -0.09955531358718872)]	['astoundingly', 'played-out']
0	0	[('mind - n umb', -0.06389737129211426), ('dumb found ingly', -0.18070358037948608), ('ingly bad', -0.23816537857055664), ('found ingly', -0.27777624130249023), ('ifying ly', -0.3066352605819702)]	['astoundingly', 'ugly and destructive']
1	1	[('j apan ese director', -0.18923437595367432), ('the superst itious curse', -0.3521968126296997), ('fear - inducing', -0.42057132720947266), ('not fear - red', -0.44677406549453735), ('on chain letters', -0.4496793746948242)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[('vol upt uous', -0.07226908206939697), ('cheesy coinc idences', -0.12012553215026855), ('of which', -0.14049357175827026), ('a succession', -0.25098127126693726), ('its dream', -0.3592430353164673)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('a very bad feeling', -0.06528621912002563), ('swim fan', -0.21142935752868652), ('very bad', -0.24729949235916138)]	['irritating films', 'astoundingly']
0	0	[('inform the movie version', -0.0530514121055603), ('to social import', -0.09650206565856934), ('the movie version', -0.150074303150177), ('social import', -0.28010720014572144)]	['preposterousness', 'astoundingly']
0	0	[('a magic watch', 0.26473748683929443), ('sit through this one', 0.1822490692138672), ('to stop time', 0.16921716928482056), ('through this one', 0.14705389738082886), ('stop time', 0.14635032415390015)]	['astoundingly', 'played-out']
1	1	[('his co - stars', -0.02070033550262451), ('the powerful work', -0.06238323450088501), ('de n iro', -0.2477012276649475), ('in years', -0.44751572608947754)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('such a strong impression', -0.04858273267745972), ('in risky business', -0.28519248962402344), ('in his underwear', -0.3011500835418701), ('risky business', -0.3694465756416321), ('an actor', -0.3824944496154785)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('cinem atically unique', -0.08610296249389648), ('told fairly well', -0.12742149829864502), ('scored to perfection', -0.19447386264801025), ('fairly well', -0.3089295029640198), ('to perfection', -0.37648648023605347)]	['worldly-wise and very funny script', 'astoundingly']
0	1	[('little else', -0.25218337774276733)]	['astoundingly', 'ugly and mindless']
0	0	[('a village idiot', -0.06784915924072266), ('the 00 7 clone', -0.06882786750793457), ('warmed - over', -0.13480597734451294), ('j ames bond', -0.26634955406188965), ('00 7', -0.3169110417366028)]	['preposterousness', 'worldly-wise and very funny script']
0	0	[('than a hot dog', -0.015050947666168213), ('trash y cop buddy', -0.021071434020996094), ('a hot dog', -0.10248899459838867), ('anything more', -0.1519838571548462), ('this movie', -0.20204687118530273)]	['preposterousness', 'ugly and mindless']
0	0	[('cow rote', -0.018466293811798096), ('borders on the grotesque', -0.09278041124343872), ('on the grotesque', -0.12037795782089233), ('the grotesque', -0.17056763172149658), ('live - action', -0.1931551694869995)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('for the viewer', -0.09020352363586426), ('the viewer', -0.13768309354782104), ('coming through', -0.18840092420578003), ('the thoughts and reflections', -0.25356289744377136), ('the ethos', -0.2932094931602478)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('self - import ance', -0.20020121335983276), ('uan aura', -0.42890018224716187)]	['astoundingly', 'ugly and destructive']
0	0	[('of a wrong turn', -0.05045551061630249), ('another b ummer', -0.09670746326446533), ('a wrong turn', -0.11135715246200562), ('sweet home al abama', -0.2177189588546753), ('you look', -0.29000747203826904)]	['astoundingly', 'preposterousness']
0	0	[('spell clich', -0.15252286195755005)]	['astoundingly', 'ugly and destructive']
1	0	[('this movie', -0.2195931375026703), ('for this movie', -0.22176769375801086), ('too obvious or simplistic', -0.5894670784473419)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('the costumes and sets', -0.060172200202941895), ('in delicious colors', -0.15257996320724487), ('delicious colors', -0.38207733631134033), ('the movie', -0.4334716796875), ('are grand', -0.48884427547454834)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[('through clock st oppers', -0.06966018676757812), ('clock st oppers', -0.15137708187103271), ('keeping time', -0.213165283203125), ('my way', -0.33751314878463745)]	['astoundingly', 'ugly and mindless']
0	0	[('than just dizz y', -0.017064809799194336), ('just dizz y', -0.07751327753067017), ('before it begins', -0.11024302244186401), ('the j aunt', -0.1502935290336609), ('it begins', -0.15168523788452148)]	['astoundingly', 'played-out']
0	0	[('low - budget', -0.023804068565368652), ('all the film', -0.05079638957977295), ('on the tube', -0.10517412424087524), ('a buyer', -0.20246344804763794), ('the tube', -0.28856563568115234)]	['preposterousness', 'preposterous']
0	0	[('g utter ball', -0.030544579029083252)]	['ugly and destructive', 'narcissism and']
0	0	[('about 45 minutes in', -0.19809585809707642), ('about 45 minutes', -0.3230668902397156), ('about 45', -0.44773852825164795), ('the end credits', -0.45373988151550293), ('its welcome', -0.46536844968795776)]	['astoundingly', 'irreparably']
1	1	[('from the 60 s', -0.1576806902885437), ('the 60 s', -0.2994324564933777), ('the best', -0.4134972095489502)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('to the second half', -0.06671589612960815), ('heart - t ug', -0.07673275470733643), ('the second half', -0.1623680591583252), ('too much', -0.3437514305114746), ('at youth', -0.6356267929077148)]	['astoundingly', 'preposterousness']
0	0	[('by silly put ty', -0.08579951524734497), ('silly put ty', -0.14557886123657227), ('prost hetic makeup', -0.2336214780807495), ('ince - inducing', -0.2367444634437561), ('km art', -0.2572912573814392)]	['worldly-wise and very funny script', 'narcissism and']
1	1	[('a brief shooting star', -0.026014387607574463), ('father and son', -0.05603289604187012), ('itely filmed drama', -0.09656143188476562), ('itely filmed', -0.3440172076225281), ('of love', -0.40227943658828735)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('is exhausting', -0.5465632975101471), ('unrel enting', -0.584754228591919)]	['astoundingly', 'ugly and destructive']
1	1	[('the thro es', -0.05300772190093994), ('of rapid change', -0.053350746631622314), ('rapid change', -0.2500380873680115), ('a culture', -0.26598143577575684), ('the way', -0.3192041516304016)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('on mortality', -0.3230653405189514), ('fully crafted', -0.33673250675201416)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('an easy categor ization', -0.0793643593788147), ('to be cerebral', -0.10674387216567993), ('a freak show', -0.10729694366455078), ('to be engaging', -0.11651796102523804), ('le def ies', -0.1682724952697754)]	['ugly and destructive', 'worldly-wise and very funny script']
1	0	[('the movies', -0.34091904759407043)]	['worldly-wise and very funny script', 'played-out']
1	1	[('another winning star vehicle', -0.06600993871688843), ('takes over the film', -0.08700335025787354), ('the film', -0.4154987931251526), ('umbling magic', -0.43980395793914795)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('in its own right', -0.050440967082977295), ('the no ve lla', -0.10884082317352295), ('its own right', -0.1383984088897705), ('just about as much', -0.13872504234313965), ('one could reasonably expect', -0.32712429761886597)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('sold - out', -0.11643266677856445), ('commod ified', -0.2387094497680664), ('an filmmaking scene', -0.30131053924560547), ('the americ', -0.3327344059944153), ('independent film', -0.40505746006965637)]	['astoundingly', 'ugly and destructive']
1	1	[('of the damned', -0.34585392475128174), ('the damned', -0.4143841862678528), ('the queen', -0.5107218027114868), ('be said to suck', -0.7592100203037262), ('to suck', -0.7678830027580261)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('as it does', -0.10887104272842407), ('in large measure', -0.23967093229293823), ('it does', -0.31194138526916504), ('as well', -0.32356470823287964), ('large measure', -0.3987782597541809)]	['worldly-wise and very funny script', 'four star performance']
0	0	[('all the more annoying', -0.048572540283203125), ('this must y adaptation', -0.0719948410987854), ('all the more', -0.12113577127456665), ('by h ollywood', -0.15605288743972778), ('upt ight characters', -0.17174774408340454)]	['ugly and destructive', 'astoundingly']
0	0	[('the theater', -0.46706444025039673), ('at all', -0.5032162964344025)]	['narcissism and', 'preposterousness']
0	0	[('something so gross', -0.043135106563568115), ('be so boring', -0.04841625690460205), ('so gross', -0.19036144018173218), ('so boring', -0.19399791955947876), ('at party', -0.2581217288970947)]	['ugly and mindless', 'astoundingly']
0	0	[('bliss - less', -0.19406729936599731), ('some important comment', -0.346149206161499), ('e lys ian fields', -0.3499298691749573), ('iling curves', -0.5173557996749878)]	['astoundingly', 'ugly and mindless']
0	0	[('s swept away', -0.3381709158420563), ('swept away', -0.364917516708374)]	['astoundingly', 'played-out']
1	0	[('to a film festival', -0.09594494104385376), ('is a rewarding one', -0.17621761560440063), ('a film festival', -0.19097799062728882), ('a rewarding one', -0.23571288585662842), ('through this movie', -0.27458620071411133)]	['astoundingly', 'worldly-wise and very funny script']
1	0	[('ind ian - amer', -0.1891697645187378), ('r ue ful', -0.2816741466522217), ('ian - amer', -0.32192671298980713), ('would recognize', -0.5857849419116974)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('ingly dis hed out', -0.08321499824523926), ('sweet romance', -0.36016905307769775)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('well worth tracking down', -0.024165630340576172), ('tracking down', -0.3460649847984314)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('the 19 th century', -0.11531269550323486), ('of being earnest', -0.14862847328186035), ('the best play', -0.16861212253570557), ('being earnest', -0.34989452362060547)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('bitters weet path os', -0.007814586162567139), ('like snapshots of memory', -0.010954082012176514), ('brushed with sentiment ality', -0.015561997890472412), ('snapshots of memory', -0.061879098415374756), ('with sentiment ality', -0.09132862091064453)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('the pocket', -0.4516409635543823)]	['worldly-wise and very funny script', 'let-down']
1	1	[('more guts and energy', 0.002226412296295166), ('s savvy about celebrity', -0.01922529935836792), ('savvy about celebrity', -0.07818174362182617), ('will open this year', -0.13458651304244995), ('open this year', -0.1663305163383484)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('gu ff aw', -0.05743300914764404), ('a script', -0.2290886640548706), ('as this', -0.29477548599243164)]	['astoundingly', 'ugly and destructive']
1	1	[('the heart', -0.4079058766365051)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('dealing with childhood loss', -0.31187695264816284), ('with childhood loss', -0.38579171895980835), ('childhood loss', -0.4571765065193176)]	['ugly and destructive', 'astoundingly']
1	1	[('at its finest', -0.0341220498085022), ('its finest', -0.1715427041053772)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('parts of the movie', -0.02972191572189331), ('past the art ifice', -0.07234686613082886), ('about full frontal', -0.12732166051864624), ('of the movie', -0.12883836030960083), ('the art ifice', -0.2313857078552246)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('a pretty big problem', -0.017940282821655273), ('slap stick', -0.17849141359329224), ('pretty big', -0.1804085373878479)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('no liberal cause', -0.0812947154045105), ('un pl und ered', -0.14016425609588623), ('no heart string', -0.3190584182739258), ('unt ug ged', -0.5378507673740387)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('brutally uns ent imental', -0.12601011991500854), ('ly un em otional', -0.13676971197128296), ('from the film', -0.18035632371902466), ('horrific but weird', -0.20617669820785522), ('the humanity', -0.32535219192504883)]	['astoundingly', 'ugly and destructive']
0	0	[('of cl ic hes', -0.017321527004241943), ('cl ic hes', -0.07227301597595215)]	['preposterousness', 'preposterous']
0	0	"[('the show goes up', -0.1555139422416687), (""' s in place"", -0.23857760429382324), ('s in place', -0.31585144996643066), ('goes up', -0.3231378197669983), ('the show', -0.3309468626976013)]"	['played-out', 'worldly-wise and very funny script']
1	1	[('is in this performance', -0.13673239946365356), ('in this performance', -0.23762887716293335), ('this performance', -0.3664223551750183)]	['astoundingly', 'four star performance']
1	1	[('standard and giant', -0.21939027309417725), ('equally well', -0.37413448095321655)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('j ean re no', -0.0860215425491333)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('scrub bing the toilet', -0.022597014904022217), ('bing the toilet', -0.06974011659622192), ('the toilet', -0.19361674785614014)]	['astoundingly', 'ugly and destructive']
0	0	[('are of daytime television', -0.04411423206329346), ('of daytime television', -0.17966270446777344), ('of p ucc ini', -0.1885920763015747), ('make p ta proud', -0.1912444829940796), ('p ta proud', -0.26809489727020264)]	['worldly-wise and very funny script', 'preposterousness']
1	1	[('for a new generation', -0.05263495445251465), ('this movie phenomenon', -0.10470867156982422), ('of its past', -0.12112981081008911), ('a new generation', -0.1629173755645752), ('of the series', -0.19532829523086548)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('pass an entrance exam', -0.020660400390625), ('an entrance exam', -0.08182567358016968), ('movies about college', -0.13388246297836304), ('needs less of', -0.14777374267578125), ('about college', -0.2821659445762634)]	['astoundingly', 'narcissism and']
0	1	[('precinct cl ic hes', 0.21421027183532715), ('its cl unky dialogue', 0.06883752346038818), ('a manual', 0.013081073760986328), ('laps es in logic', 0.004852712154388428), ('laps es', -0.059923410415649414)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('a hall ow een', -0.012060225009918213), ('of stale candy', -0.05814701318740845), ('that died', -0.22232329845428467), ('stale candy', -0.22347062826156616)]	['preposterousness', 'ugly and mindless']
1	1	[('buy and acc orsi', -0.045118510723114014), ('lovely performances', -0.28783321380615234)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('the artistic instinct', -0.22841918468475342), ('this challenging report', -0.3225545883178711), ('a . i .', -0.46838510036468506), ('majority - oriented', -0.4897407293319702), ('the majority', -0.5352378487586975)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	0	[('the other direction', -0.2867297828197479), ('take off', -0.2884468138217926)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('everything except good intentions', 0.04655945301055908), ('except good intentions', 0.0015196800231933594), ('good intentions', -0.10496324300765991)]	['astoundingly', 'worldly-wise and very funny script']
1	1	"[(""the film ' s"", -0.01692783832550049), ('transparent ly moving', -0.0926242470741272), ('seemingly opaque story', -0.09279626607894897), ('seemingly opaque', -0.3487159013748169), ('soaring ly', -0.35134023427963257)]"	['astoundingly', 'worldly-wise and very funny script']
1	1	[('touching to the marrow', -0.02457892894744873), ('to the marrow', -0.09558266401290894), ('a young man', -0.12638384103775024), ('the marrow', -0.31575894355773926)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('becomes an obsession', -0.2473878264427185), ('whose sexual passion', -0.2590184211730957), ('for her husband', -0.30679863691329956), ('a young monarch', -0.3177862763404846), ('the life', -0.4962676763534546)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('a tasty balance', -0.1093134880065918), ('fren etic comedy', -0.11462122201919556), ('family drama', -0.3038591146469116)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[('out loud', -0.23712247610092163)]	['astoundingly', 'played-out']
1	0	[('brilliantly bold colors', 0.37560927867889404), ('brilliantly bold', 0.23479551076889038), ('heightened reality', 0.2215014100074768), ('very special', 0.170818030834198), ('st uart little 2', 0.050354182720184326)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('into the fest circuit', -0.09563207626342773), ('about the film', -0.1440974473953247), ('a certain charm', -0.18418467044830322), ('the fest circuit', -0.19754648208618164), ('a suitable entry', -0.36717766523361206)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('a beautiful madness', -0.15795564651489258)]	['astoundingly', 'astoundingly rich film']
0	0	[('my own death bed', -0.1386479139328003), ('for a while', -0.22983795404434204), ('felt tired and drained', -0.2978726625442505), ('a while', -0.3334357738494873), ('tired and drained', -0.36233019828796387)]	['astoundingly', 'irreparably']
0	0	[('as dist ast eful', 0.008587419986724854), ('dist ast eful', -0.011988461017608643), ('do omsday thrill ers', -0.0946124792098999), ('so much', -0.15016895532608032), ('omsday thrill ers', -0.2313939332962036)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('string - pull ing', -0.03739309310913086), ('legitimate character development', -0.11542254686355591), ('string - pull', -0.11821162700653076), ('pretty miserable', -0.20385223627090454), ('this one', -0.25264573097229004)]	['astoundingly', 'ugly and destructive']
1	1	[('between commerce and creativity', -0.03083866834640503), ('the inherent conflict', -0.12275898456573486), ('commerce and creativity', -0.13053840398788452), ('an extraordinary piece', -0.17724281549453735), ('the politics', -0.34436923265457153)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('of the year', -0.21882301568984985), ('movie going', -0.31268274784088135), ('the year', -0.43477171659469604)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('this english tr ifle', -0.02574741840362549), ('play things aside', -0.11808478832244873), ('little to love', -0.15892356634140015), ('to love', -0.3458235263824463)]	['astoundingly', 'ugly and mindless']
1	1	[('military courtroom', -0.31895244121551514), ('st olid', -0.38014209270477295)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[('aked and overhe ated', -0.026344716548919678), ('half - b', -0.08023881912231445)]	['astoundingly', 'preposterousness']
1	1	[('good will', -0.07285147905349731), ('the film takes', -0.080402672290802), ('the film', -0.11233294010162354), ('matt dam', -0.12472915649414062), ('ben aff leck', -0.1344287395477295)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('we journey through life', -0.037957847118377686), ('a good job', -0.13653981685638428), ('journey through life', -0.14682918787002563), ('the major issues', -0.1788981556892395), ('through life', -0.3606306314468384)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[('prov oc atively so', -0.15780705213546753), ('refreshing ly literary', -0.2557670474052429)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('it looks even better', -0.4971465468406677), ('looks even better', -0.5106463730335236), ('loved in 1994', -0.5333729386329651), ('even better', -0.5338626205921173), ('in 1994', -0.5383079946041107)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('makes a fatal mistake', 0.029435157775878906), ('a fatal mistake', -0.017025470733642578), ('whose only apparent virtue', -0.11934584379196167), ('quite as unpleasant', -0.23884165287017822), ('in his life', -0.31666916608810425)]	['worldly-wise and very funny script', 'narcissism and']
0	0	[('by the n ba', -0.042270660400390625), ('the n ba', -0.1298292875289917)]	['ugly and destructive', 'ugly and mindless']
1	1	[('of its characters', -0.1491161584854126), ('its characters', -0.3079203963279724), ('ishly witty', -0.3220672011375427), ('great laughs', -0.33162468671798706), ('the film', -0.3628830909729004)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[('it was so weak', -0.014443039894104004), ('has become even weaker', -0.018007993698120117), ('was so weak', -0.05435442924499512), ('become even weaker', -0.06935787200927734), ('made in 1978', -0.08782964944839478)]	['astoundingly', 'preposterousness']
0	0	[('s a cheat', -0.05904054641723633), ('a cheat', -0.19062530994415283)]	['narcissism and', 'preposterousness']
1	0	[('some nice ch ills', -0.029346823692321777), ('with psychic abilities', -0.09078043699264526), ('along the way', -0.09669619798660278), ('a mysterious creature', -0.10227322578430176), ('a terrific climax', -0.10959261655807495)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('l ite', -0.372708797454834)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
1	1	[]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('technical know - how', -0.03823775053024292), ('of psychological insight', -0.06616342067718506), ('a film maker', -0.10629135370254517), ('psychological insight', -0.22670882940292358), ('the service', -0.3313707113265991)]	['worldly-wise and very funny script', 'astoundingly']
0	0	"[('the level of embarrassment', -0.028870046138763428), (""car vey ' s"", -0.059586942195892334), ('no good jokes', -0.06934118270874023), ('no good scenes', -0.0811084508895874), ('barely a moment', -0.10942083597183228)]"	['preposterousness', 'astoundingly']
1	1	[('its pub escent star', -0.18975228071212769), ('in the middle', -0.22170627117156982), ('frank ie mun iz', -0.22314661741256714), ('the middle', -0.37745165824890137), ('fully amusing', -0.4124963879585266)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('to play pr anks', -0.1000908613204956), ('s not original', -0.1282724142074585), ('any huge laughs', -0.19134175777435303), ('play pr anks', -0.2042461633682251), ('the element of surprise', -0.22644507884979248)]	['astoundingly', 'ugly and destructive']
0	0	[('of high drama', -0.18120163679122925), ('too predictable', -0.21624720096588135), ('a level', -0.224287211894989), ('high drama', -0.3250274062156677), ('the movie', -0.33217406272888184)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('god ard', -0.22962361574172974), ('the rig ors', -0.330890417098999), ('one pine', -0.34786456823349), ('of filmmaking', -0.3718792796134949), ('the day', -0.4246026873588562)]	['worldly-wise and very funny script', 'astoundingly']
1	0	[('taking on adolescent qualities', -0.02836674451828003), ('adolescent qualities', -0.3031759262084961), ('thirsty for reflection', -0.3065204620361328), ('for reflection', -0.4247347116470337)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('under tones', -0.34793269634246826)]	['preposterousness', 'narcissism and']
1	1	"[(""the era ' s"", -0.21402841806411743), ('the lives', -0.33276647329330444)]"	['worldly-wise and very funny script', 'astoundingly']
0	0	"[('a public or ation', -0.18802130222320557), ('rather than', -0.19145631790161133), ('the majority', -0.22270548343658447), (""a film ' s"", -0.2295839786529541), ('a stationary camera', -0.2887458801269531)]"	['astoundingly', 'preposterousness']
0	0	[('this particular result', -0.1367495059967041), ('from being something greater', -0.1645386815071106), ('being something greater', -0.3093918561935425), ('something greater', -0.38322359323501587), ('a man', -0.7743596434593201)]	['astoundingly', 'ugly and destructive']
